"country","year","sex","age","suicides_no","population","suicides.100k.pop","gdp_for_year....","gdp_per_capita....","generation","NV.SRV.TOTL.ZS","NV.IND.TOTL.ZS","NV.IND.MANF.ZS","NV.AGR.TOTL.ZS"
"Qatar",2016,"female","75+ years",0,3250,0,1.52452e+11,62484,"Silent",50.7779216193951,53.2053847059143,8.47611374150153,0.183956328477924
"Qatar",2016,"female","25-34 years",2,164901,1.21,1.52452e+11,62484,"Millenials",50.7779216193951,53.2053847059143,8.47611374150153,0.183956328477924
"Qatar",2016,"female","15-24 years",0,88675,0,1.52452e+11,62484,"Millenials",50.7779216193951,53.2053847059143,8.47611374150153,0.183956328477924
"Qatar",2016,"female","55-74 years",0,26182,0,1.52452e+11,62484,"Boomers",50.7779216193951,53.2053847059143,8.47611374150153,0.183956328477924
"Qatar",2016,"male","25-34 years",21,676108,3.11,1.52452e+11,62484,"Millenials",50.7779216193951,53.2053847059143,8.47611374150153,0.183956328477924
"Qatar",2016,"male","15-24 years",13,293525,4.43,1.52452e+11,62484,"Millenials",50.7779216193951,53.2053847059143,8.47611374150153,0.183956328477924
"Qatar",2016,"male","35-54 years",27,675747,4,1.52452e+11,62484,"Generation X",50.7779216193951,53.2053847059143,8.47611374150153,0.183956328477924
"Romania",1997,"male","35-54 years",1052,2869400,36.66,35838588170,1677,"Boomers",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"female","25-34 years",41,1625900,2.52,35838588170,1677,"Generation X",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"male","15-24 years",207,1942100,10.66,35838588170,1677,"Generation X",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"male","75+ years",109,326700,33.36,35838588170,1677,"G.I. Generation",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"male","55-74 years",622,2007400,30.99,35838588170,1677,"Silent",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"male","25-34 years",369,1659700,22.23,35838588170,1677,"Generation X",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"female","15-24 years",48,1850300,2.59,35838588170,1677,"Generation X",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"male","5-14 years",16,1631600,0.98,35838588170,1677,"Millenials",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"female","5-14 years",4,1567300,0.26,35838588170,1677,"Millenials",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"female","55-74 years",173,2409000,7.18,35838588170,1677,"Silent",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"female","35-54 years",172,2924900,5.88,35838588170,1677,"Boomers",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1997,"female","75+ years",46,554700,8.29,35838588170,1677,"G.I. Generation",39.7234624801959,35.7377253387624,23.766500188796,17.3816910674177
"Romania",1998,"male","55-74 years",616,1982600,31.07,41976002704,1967,"Silent",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"male","35-54 years",1082,2866500,37.75,41976002704,1967,"Boomers",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"male","75+ years",125,339700,36.8,41976002704,1967,"G.I. Generation",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"female","75+ years",39,576700,6.76,41976002704,1967,"G.I. Generation",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"male","25-34 years",332,1706100,19.46,41976002704,1967,"Generation X",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"male","15-24 years",176,1918800,9.17,41976002704,1967,"Generation X",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"female","55-74 years",168,2387500,7.04,41976002704,1967,"Silent",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"male","5-14 years",19,1600400,1.19,41976002704,1967,"Millenials",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"female","15-24 years",54,1831300,2.95,41976002704,1967,"Generation X",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"female","5-14 years",0,1535400,0,41976002704,1967,"Millenials",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"female","35-54 years",175,2927600,5.98,41976002704,1967,"Boomers",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1998,"female","25-34 years",52,1665800,3.12,41976002704,1967,"Generation X",43.2981998448651,31.9958988563499,21.2481111388457,14.2828769200626
"Romania",1999,"female","5-14 years",4,1501800,0.27,36183003978,1698,"Millenials",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"male","25-34 years",322,1770400,18.19,36183003978,1698,"Generation X",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"male","75+ years",125,355100,35.2,36183003978,1698,"G.I. Generation",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"male","35-54 years",945,2862700,33.01,36183003978,1698,"Boomers",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"male","55-74 years",613,1960600,31.27,36183003978,1698,"Silent",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"female","35-54 years",163,2925700,5.57,36183003978,1698,"Boomers",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"male","15-24 years",195,1880500,10.37,36183003978,1698,"Generation X",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"female","75+ years",53,597400,8.87,36183003978,1698,"G.I. Generation",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"female","55-74 years",183,2369700,7.72,36183003978,1698,"Silent",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"male","5-14 years",35,1566000,2.23,36183003978,1698,"Millenials",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"female","25-34 years",51,1720700,2.96,36183003978,1698,"Generation X",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",1999,"female","15-24 years",47,1800200,2.61,36183003978,1698,"Generation X",46.3325126082834,30.1985962357199,19.2565168332751,12.5686290767384
"Romania",2000,"male","35-54 years",978,2865300,34.13,37438527800,1758,"Boomers",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"male","25-34 years",364,1851600,19.66,37438527800,1758,"Generation X",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"female","75+ years",65,623400,10.43,37438527800,1758,"G.I. Generation",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"male","55-74 years",658,1934900,34.01,37438527800,1758,"Silent",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"male","75+ years",114,375100,30.39,37438527800,1758,"G.I. Generation",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"female","35-54 years",179,2929500,6.11,37438527800,1758,"Boomers",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"female","25-34 years",58,1792700,3.24,37438527800,1758,"Generation X",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"male","15-24 years",188,1846000,10.18,37438527800,1758,"Generation X",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"female","55-74 years",171,2347300,7.28,37438527800,1758,"Silent",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"male","5-14 years",23,1508100,1.53,37438527800,1758,"Millenials",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"female","5-14 years",6,1445200,0.42,37438527800,1758,"Millenials",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2000,"female","15-24 years",32,1771300,1.81,37438527800,1758,"Generation X",48.9376231155099,30.1136999801908,19.8378843264805,10.8002062127116
"Romania",2001,"male","25-34 years",371,1931865,19.2,40716836998,1914,"Generation X",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"male","55-74 years",540,1915525,28.19,40716836998,1914,"Silent",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"male","35-54 years",1043,2857051,36.51,40716836998,1914,"Boomers",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"female","35-54 years",138,2921486,4.72,40716836998,1914,"Boomers",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"male","15-24 years",185,1809255,10.23,40716836998,1914,"Millenials",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"female","75+ years",54,653462,8.26,40716836998,1914,"Silent",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"female","55-74 years",178,2329886,7.64,40716836998,1914,"Silent",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"female","5-14 years",5,1393646,0.36,40716836998,1914,"Millenials",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"female","25-34 years",36,1868696,1.93,40716836998,1914,"Generation X",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"male","5-14 years",26,1456471,1.79,40716836998,1914,"Millenials",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"female","15-24 years",31,1739076,1.78,40716836998,1914,"Millenials",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2001,"male","75+ years",113,396468,28.5,40716836998,1914,"Silent",44.8787768154744,32.0814656308947,21.8466252898742,13.0456057440724
"Romania",2002,"male","15-24 years",198,1739618,11.38,46174557556,2231,"Millenials",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"female","75+ years",59,669890,8.81,46174557556,2231,"Silent",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"female","55-74 years",187,2292484,8.16,46174557556,2231,"Silent",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"female","35-54 years",175,2875101,6.09,46174557556,2231,"Boomers",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"female","25-34 years",58,1810431,3.2,46174557556,2231,"Generation X",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"male","5-14 years",35,1372601,2.55,46174557556,2231,"Millenials",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"female","15-24 years",38,1659695,2.29,46174557556,2231,"Millenials",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"female","5-14 years",11,1312484,0.84,46174557556,2231,"Millenials",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"male","55-74 years",651,1878420,34.66,46174557556,2231,"Silent",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"male","25-34 years",375,1876794,19.98,46174557556,2231,"Generation X",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"male","35-54 years",1138,2808780,40.52,46174557556,2231,"Boomers",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2002,"male","75+ years",142,404282,35.12,46174557556,2231,"Silent",45.5457642665269,33.2487060210968,21.7580423245758,11.3157963703073
"Romania",2003,"male","35-54 years",1069,2925320,36.54,59867801205,2898,"Boomers",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"male","55-74 years",662,1863111,35.53,59867801205,2898,"Silent",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"female","55-74 years",176,2280751,7.72,59867801205,2898,"Silent",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"female","35-54 years",188,2993019,6.28,59867801205,2898,"Boomers",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"female","15-24 years",45,1654756,2.72,59867801205,2898,"Millenials",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"female","25-34 years",36,1733161,2.08,59867801205,2898,"Generation X",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"male","5-14 years",22,1307126,1.68,59867801205,2898,"Millenials",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"female","5-14 years",8,1248839,0.64,59867801205,2898,"Millenials",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"male","25-34 years",349,1803090,19.36,59867801205,2898,"Generation X",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"male","15-24 years",157,1733591,9.06,59867801205,2898,"Millenials",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"female","75+ years",55,692956,7.94,59867801205,2898,"Silent",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2003,"male","75+ years",127,421121,30.16,59867801205,2898,"Silent",46.5885930395837,30.9458943425046,20.3233429478907,11.5042128464775
"Romania",2004,"male","55-74 years",646,1874080,34.47,76216441462,3698,"Silent",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"male","35-54 years",999,2968149,33.66,76216441462,3698,"Boomers",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"male","75+ years",127,436622,29.09,76216441462,3698,"Silent",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"female","25-34 years",49,1706579,2.87,76216441462,3698,"Generation X",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"male","5-14 years",27,1247536,2.16,76216441462,3698,"Millenials",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"female","15-24 years",33,1644876,2.01,76216441462,3698,"Millenials",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"female","5-14 years",3,1190092,0.25,76216441462,3698,"Millenials",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"female","55-74 years",174,2298125,7.57,76216441462,3698,"Silent",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"male","25-34 years",311,1778966,17.48,76216441462,3698,"Generation X",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"male","15-24 years",166,1719930,9.65,76216441462,3698,"Millenials",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"female","75+ years",55,715640,7.69,76216441462,3698,"Silent",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2004,"female","35-54 years",130,3030172,4.29,76216441462,3698,"Boomers",45.5581883001082,31.315638824254,20.8955181879142,12.4982512394089
"Romania",2005,"male","55-74 years",597,1891105,31.57,99697566668,4847,"Silent",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"male","75+ years",135,453633,29.76,99697566668,4847,"Silent",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"male","25-34 years",289,1771497,16.31,99697566668,4847,"Generation X",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"female","75+ years",71,740695,9.59,99697566668,4847,"Silent",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"male","35-54 years",943,2989109,31.55,99697566668,4847,"Boomers",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"female","15-24 years",28,1636907,1.71,99697566668,4847,"Millenials",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"male","5-14 years",16,1187823,1.35,99697566668,4847,"Millenials",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"female","35-54 years",146,3045324,4.79,99697566668,4847,"Boomers",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"female","25-34 years",34,1693275,2.01,99697566668,4847,"Generation X",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"female","55-74 years",187,2321086,8.06,99697566668,4847,"Silent",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"female","5-14 years",4,1130993,0.35,99697566668,4847,"Millenials",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2005,"male","15-24 years",153,1708513,8.96,99697566668,4847,"Millenials",48.1478115507379,31.8633627182872,21.002737454938,8.38015097311841
"Romania",2006,"female","35-54 years",160,3052218,5.24,1.23533e+11,6018,"Boomers",48.0662055196434,32.5716136658825,20.8436898332384,7.7252068634308
"Romania",2006,"female","55-74 years",188,2337396,8.04,1.23533e+11,6018,"Silent",48.0662055196434,32.5716136658825,20.8436898332384,7.7252068634308
"Romania",2006,"male","75+ years",136,468341,29.04,1.23533e+11,6018,"Silent",48.0662055196434,32.5716136658825,20.8436898332384,7.7252068634308
